startStationId,starthour,startTripCount,hour
50,2014-02-19 07:00:00,6,7
50,2014-02-19 08:00:00,10,8
50,2014-02-19 09:00:00,3,9
50,2014-02-19 10:00:00,1,10
50,2014-02-19 11:00:00,3,11
50,2014-02-19 13:00:00,2,13
50,2014-02-19 14:00:00,2,14
50,2014-02-19 15:00:00,2,15
50,2014-02-19 16:00:00,3,16
50,2014-02-19 17:00:00,2,17
50,2014-02-19 18:00:00,2,18
50,2014-02-19 20:00:00,2,20
50,2014-02-20 05:00:00,1,5
50,2014-02-20 07:00:00,8,7
50,2014-02-20 08:00:00,10,8
50,2014-02-20 09:00:00,4,9
50,2014-02-20 11:00:00,2,11
50,2014-02-20 12:00:00,2,12
50,2014-02-20 13:00:00,1,13
50,2014-02-20 14:00:00,1,14
50,2014-02-20 15:00:00,3,15
50,2014-02-20 16:00:00,3,16
50,2014-02-20 17:00:00,7,17
50,2014-02-20 18:00:00,1,18
50,2014-02-20 19:00:00,2,19
50,2014-02-20 21:00:00,3,21
50,2014-02-21 07:00:00,6,7
50,2014-02-21 08:00:00,8,8
50,2014-02-21 09:00:00,3,9
50,2014-02-21 10:00:00,1,10
50,2014-02-21 11:00:00,2,11
50,2014-02-21 12:00:00,1,12
50,2014-02-21 13:00:00,3,13
50,2014-02-21 14:00:00,4,14
50,2014-02-21 15:00:00,3,15
50,2014-02-21 16:00:00,4,16
50,2014-02-21 17:00:00,2,17
50,2014-02-21 18:00:00,1,18
50,2014-02-21 19:00:00,1,19
50,2014-02-21 20:00:00,1,20
50,2014-02-22 09:00:00,2,9
50,2014-02-22 10:00:00,1,10
50,2014-02-22 11:00:00,5,11
50,2014-02-22 12:00:00,5,12
50,2014-02-22 13:00:00,6,13
50,2014-02-22 14:00:00,4,14
50,2014-02-22 15:00:00,3,15
50,2014-02-22 16:00:00,3,16
50,2014-02-22 17:00:00,1,17
50,2014-02-22 18:00:00,3,18
50,2014-02-23 09:00:00,3,9
50,2014-02-23 11:00:00,1,11
50,2014-02-23 12:00:00,1,12
50,2014-02-23 13:00:00,1,13
50,2014-02-23 14:00:00,3,14
50,2014-02-23 15:00:00,5,15
50,2014-02-23 16:00:00,2,16
50,2014-02-23 17:00:00,3,17
50,2014-02-23 18:00:00,1,18
50,2014-02-23 19:00:00,1,19
50,2014-02-24 05:00:00,1,5
50,2014-02-24 07:00:00,5,7
50,2014-02-24 08:00:00,14,8
50,2014-02-24 09:00:00,2,9
50,2014-02-24 11:00:00,1,11
50,2014-02-24 12:00:00,3,12
50,2014-02-24 13:00:00,2,13
50,2014-02-24 15:00:00,1,15
50,2014-02-24 16:00:00,2,16
50,2014-02-24 17:00:00,4,17
50,2014-02-24 18:00:00,2,18
50,2014-02-24 19:00:00,2,19
50,2014-02-25 05:00:00,1,5
50,2014-02-25 06:00:00,1,6
50,2014-02-25 07:00:00,8,7
50,2014-02-25 08:00:00,12,8
50,2014-02-25 09:00:00,3,9
50,2014-02-25 10:00:00,1,10
50,2014-02-25 11:00:00,1,11
50,2014-02-25 12:00:00,2,12
50,2014-02-25 13:00:00,4,13
50,2014-02-25 14:00:00,2,14
50,2014-02-25 16:00:00,3,16
50,2014-02-25 17:00:00,4,17
50,2014-02-25 18:00:00,5,18
50,2014-02-25 19:00:00,1,19
50,2014-02-25 20:00:00,1,20
50,2014-02-25 21:00:00,2,21
50,2014-02-26 07:00:00,1,7
50,2014-02-26 08:00:00,8,8
50,2014-02-26 09:00:00,2,9
50,2014-02-26 10:00:00,1,10
50,2014-02-26 11:00:00,1,11
50,2014-02-26 12:00:00,1,12
50,2014-02-26 13:00:00,1,13
50,2014-02-26 16:00:00,5,16
50,2014-02-26 17:00:00,3,17
50,2014-02-26 18:00:00,2,18
50,2014-02-26 19:00:00,2,19
50,2014-02-26 23:00:00,2,23
50,2014-02-27 06:00:00,1,6
50,2014-02-27 07:00:00,3,7
50,2014-02-27 08:00:00,6,8
50,2014-02-27 09:00:00,4,9
50,2014-02-27 11:00:00,2,11
50,2014-02-27 12:00:00,1,12
50,2014-02-27 13:00:00,2,13
50,2014-02-27 14:00:00,2,14
50,2014-02-27 15:00:00,1,15
50,2014-02-27 16:00:00,1,16
50,2014-02-27 17:00:00,2,17
50,2014-02-27 18:00:00,4,18
50,2014-02-27 19:00:00,2,19
50,2014-02-28 08:00:00,9,8
50,2014-02-28 09:00:00,7,9
50,2014-02-28 11:00:00,1,11
50,2014-02-28 13:00:00,1,13
50,2014-02-28 14:00:00,1,14
50,2014-02-28 15:00:00,2,15
50,2014-02-28 16:00:00,3,16
50,2014-02-28 17:00:00,1,17
50,2014-02-28 18:00:00,1,18
50,2014-02-28 19:00:00,1,19
55,2013-08-29 12:00:00,1,12
55,2013-08-29 13:00:00,1,13
55,2013-08-29 18:00:00,1,18
55,2013-08-29 19:00:00,1,19
55,2013-08-29 20:00:00,1,20
55,2013-08-30 11:00:00,1,11
55,2013-08-30 12:00:00,4,12
55,2013-08-30 14:00:00,2,14
55,2013-08-30 15:00:00,1,15
55,2013-08-30 16:00:00,3,16
55,2013-08-30 17:00:00,1,17
55,2013-08-30 18:00:00,1,18
55,2013-08-31 11:00:00,1,11
55,2013-08-31 13:00:00,2,13
55,2013-08-31 16:00:00,2,16
55,2013-09-01 08:00:00,1,8
55,2013-09-01 13:00:00,2,13
55,2013-09-01 16:00:00,1,16
55,2013-09-01 17:00:00,1,17
55,2013-09-01 21:00:00,1,21
55,2013-09-01 23:00:00,1,23
55,2013-09-02 07:00:00,1,7
55,2013-09-02 11:00:00,3,11
55,2013-09-02 12:00:00,1,12
55,2013-09-02 19:00:00,2,19
55,2013-09-03 07:00:00,3,7
55,2013-09-03 08:00:00,2,8
55,2013-09-03 09:00:00,1,9
55,2013-09-03 10:00:00,1,10
55,2013-09-03 11:00:00,2,11
55,2013-09-03 14:00:00,1,14
55,2013-09-03 16:00:00,1,16
55,2013-09-03 17:00:00,2,17
55,2013-09-03 18:00:00,2,18
55,2013-09-03 19:00:00,1,19
55,2013-09-04 07:00:00,2,7
55,2013-09-04 08:00:00,2,8
55,2013-09-04 09:00:00,1,9
55,2013-09-04 10:00:00,1,10
55,2013-09-04 11:00:00,3,11
55,2013-09-04 15:00:00,1,15
55,2013-09-04 17:00:00,3,17
55,2013-09-04 18:00:00,1,18
55,2013-09-04 19:00:00,1,19
55,2013-09-04 21:00:00,1,21
55,2013-09-05 01:00:00,1,1
55,2013-09-05 07:00:00,3,7
55,2013-09-05 08:00:00,5,8
55,2013-09-05 10:00:00,1,10
55,2013-09-05 13:00:00,2,13
55,2013-09-05 16:00:00,1,16
55,2013-09-05 17:00:00,7,17
55,2013-09-05 18:00:00,2,18
55,2013-09-05 19:00:00,2,19
55,2013-09-06 07:00:00,1,7
55,2013-09-06 08:00:00,5,8
55,2013-09-06 09:00:00,2,9
55,2013-09-06 11:00:00,1,11
55,2013-09-06 13:00:00,1,13
55,2013-09-06 16:00:00,3,16
55,2013-09-06 17:00:00,1,17
55,2013-09-06 18:00:00,2,18
55,2013-09-06 19:00:00,2,19
55,2013-09-06 23:00:00,2,23
55,2013-09-07 09:00:00,1,9
55,2013-09-07 10:00:00,1,10
55,2013-09-07 11:00:00,1,11
55,2013-09-07 12:00:00,4,12
55,2013-09-07 15:00:00,2,15
55,2013-09-07 17:00:00,1,17
55,2013-09-07 23:00:00,1,23
55,2013-09-08 09:00:00,1,9
55,2013-09-08 10:00:00,4,10
55,2013-09-09 06:00:00,1,6
55,2013-09-09 07:00:00,4,7
55,2013-09-09 08:00:00,5,8
55,2013-09-09 09:00:00,3,9
55,2013-09-09 12:00:00,4,12
55,2013-09-09 16:00:00,1,16
55,2013-09-09 17:00:00,3,17
55,2013-09-09 19:00:00,2,19
55,2013-09-09 21:00:00,1,21
55,2013-09-10 06:00:00,2,6
55,2013-09-10 07:00:00,4,7
55,2013-09-10 08:00:00,6,8
55,2013-09-10 09:00:00,1,9
55,2013-09-10 11:00:00,2,11
55,2013-09-10 12:00:00,1,12
55,2013-09-10 14:00:00,1,14
55,2013-09-10 16:00:00,1,16
55,2013-09-10 17:00:00,5,17
55,2013-09-10 18:00:00,3,18
55,2013-09-10 20:00:00,1,20
55,2013-09-11 06:00:00,1,6
55,2013-09-11 07:00:00,1,7
55,2013-09-11 08:00:00,5,8
55,2013-09-11 09:00:00,3,9
55,2013-09-11 10:00:00,1,10
55,2013-09-11 13:00:00,2,13
55,2013-09-11 14:00:00,1,14
55,2013-09-11 17:00:00,4,17
55,2013-09-11 18:00:00,5,18
55,2013-09-11 19:00:00,3,19
55,2013-09-12 06:00:00,1,6
55,2013-09-12 07:00:00,2,7
55,2013-09-12 08:00:00,7,8
55,2013-09-12 09:00:00,3,9
55,2013-09-12 10:00:00,2,10
55,2013-09-12 12:00:00,1,12
55,2013-09-12 13:00:00,1,13
55,2013-09-12 16:00:00,2,16
55,2013-09-12 18:00:00,1,18
55,2013-09-12 19:00:00,1,19
55,2013-09-12 20:00:00,1,20
55,2013-09-13 06:00:00,1,6
55,2013-09-13 07:00:00,2,7
55,2013-09-13 08:00:00,3,8
55,2013-09-13 09:00:00,5,9
55,2013-09-13 11:00:00,4,11
55,2013-09-13 13:00:00,2,13
55,2013-09-13 15:00:00,1,15
55,2013-09-13 16:00:00,2,16
55,2013-09-13 17:00:00,5,17
55,2013-09-13 18:00:00,2,18
55,2013-09-13 20:00:00,2,20
55,2013-09-14 10:00:00,2,10
55,2013-09-14 12:00:00,1,12
55,2013-09-14 14:00:00,4,14
55,2013-09-14 17:00:00,1,17
55,2013-09-15 08:00:00,1,8
55,2013-09-15 10:00:00,1,10
55,2013-09-15 12:00:00,1,12
55,2013-09-15 16:00:00,1,16
55,2013-09-15 17:00:00,1,17
55,2013-09-15 21:00:00,1,21
55,2013-09-16 06:00:00,1,6
55,2013-09-16 07:00:00,2,7
55,2013-09-16 08:00:00,5,8
55,2013-09-16 09:00:00,3,9
55,2013-09-16 13:00:00,1,13
55,2013-09-16 15:00:00,1,15
55,2013-09-16 16:00:00,3,16
55,2013-09-16 17:00:00,4,17
55,2013-09-16 18:00:00,2,18
55,2013-09-16 19:00:00,3,19
55,2013-09-17 06:00:00,1,6
55,2013-09-17 07:00:00,1,7
55,2013-09-17 08:00:00,8,8
55,2013-09-17 09:00:00,6,9
55,2013-09-17 10:00:00,1,10
55,2013-09-17 11:00:00,2,11
55,2013-09-17 13:00:00,2,13
55,2013-09-17 17:00:00,4,17
55,2013-09-17 18:00:00,1,18
55,2013-09-17 19:00:00,2,19
55,2013-09-17 20:00:00,1,20
55,2013-09-17 22:00:00,1,22
55,2013-09-18 07:00:00,2,7
55,2013-09-18 08:00:00,4,8
55,2013-09-18 09:00:00,10,9
55,2013-09-18 11:00:00,1,11
55,2013-09-18 12:00:00,1,12
55,2013-09-18 13:00:00,1,13
55,2013-09-18 15:00:00,1,15
55,2013-09-18 16:00:00,1,16
55,2013-09-18 17:00:00,1,17
55,2013-09-18 18:00:00,4,18
55,2013-09-18 19:00:00,1,19
55,2013-09-18 20:00:00,1,20
55,2013-09-18 21:00:00,1,21
55,2013-09-19 06:00:00,1,6
55,2013-09-19 07:00:00,2,7
55,2013-09-19 08:00:00,6,8
55,2013-09-19 09:00:00,8,9
55,2013-09-19 11:00:00,1,11
55,2013-09-19 12:00:00,2,12
55,2013-09-19 13:00:00,1,13
55,2013-09-19 14:00:00,1,14
55,2013-09-19 16:00:00,1,16
55,2013-09-19 17:00:00,5,17
55,2013-09-19 18:00:00,1,18
55,2013-09-19 19:00:00,3,19
55,2013-09-19 21:00:00,1,21
55,2013-09-20 01:00:00,1,1
55,2013-09-20 06:00:00,1,6
55,2013-09-20 07:00:00,4,7
55,2013-09-20 08:00:00,6,8
55,2013-09-20 09:00:00,4,9
55,2013-09-20 12:00:00,1,12
55,2013-09-20 13:00:00,2,13
55,2013-09-20 14:00:00,1,14
55,2013-09-20 15:00:00,4,15
55,2013-09-20 16:00:00,3,16
55,2013-09-20 17:00:00,1,17
55,2013-09-20 18:00:00,2,18
55,2013-09-20 19:00:00,2,19
55,2013-09-21 11:00:00,1,11
55,2013-09-21 13:00:00,3,13
55,2013-09-22 07:00:00,2,7
55,2013-09-22 13:00:00,1,13
55,2013-09-22 14:00:00,1,14
55,2013-09-22 18:00:00,1,18
55,2013-09-22 22:00:00,1,22
55,2013-09-23 06:00:00,1,6
55,2013-09-23 08:00:00,8,8
55,2013-09-23 09:00:00,8,9
55,2013-09-23 10:00:00,2,10
55,2013-09-23 13:00:00,1,13
55,2013-09-23 14:00:00,1,14
55,2013-09-23 15:00:00,1,15
55,2013-09-23 16:00:00,1,16
55,2013-09-23 17:00:00,1,17
55,2013-09-23 18:00:00,4,18
55,2013-09-23 19:00:00,2,19
55,2013-09-24 07:00:00,5,7
55,2013-09-24 08:00:00,7,8
55,2013-09-24 09:00:00,4,9
55,2013-09-24 10:00:00,1,10
55,2013-09-24 11:00:00,2,11
55,2013-09-24 12:00:00,1,12
55,2013-09-24 13:00:00,4,13
55,2013-09-24 14:00:00,1,14
55,2013-09-24 15:00:00,2,15
55,2013-09-24 16:00:00,1,16
55,2013-09-24 17:00:00,6,17
55,2013-09-24 18:00:00,3,18
55,2013-09-24 19:00:00,3,19
55,2013-09-24 20:00:00,1,20
55,2013-09-24 21:00:00,1,21
55,2013-09-25 07:00:00,4,7
55,2013-09-25 08:00:00,10,8
55,2013-09-25 09:00:00,5,9
55,2013-09-25 10:00:00,1,10
55,2013-09-25 11:00:00,1,11
55,2013-09-25 12:00:00,3,12
55,2013-09-25 13:00:00,1,13
55,2013-09-25 14:00:00,1,14
55,2013-09-25 15:00:00,1,15
55,2013-09-25 16:00:00,2,16
55,2013-09-25 17:00:00,3,17
55,2013-09-25 18:00:00,1,18
55,2013-09-25 19:00:00,3,19
55,2013-09-25 23:00:00,2,23
55,2013-09-26 07:00:00,4,7
55,2013-09-26 08:00:00,6,8
55,2013-09-26 09:00:00,8,9
55,2013-09-26 12:00:00,3,12
55,2013-09-26 13:00:00,2,13
55,2013-09-26 15:00:00,3,15
55,2013-09-26 16:00:00,4,16
55,2013-09-26 17:00:00,3,17
55,2013-09-26 18:00:00,2,18
55,2013-09-26 19:00:00,1,19
55,2013-09-26 20:00:00,2,20
55,2013-09-26 22:00:00,2,22
55,2013-09-27 07:00:00,6,7
55,2013-09-27 08:00:00,8,8
55,2013-09-27 09:00:00,5,9
55,2013-09-27 10:00:00,1,10
55,2013-09-27 11:00:00,1,11
55,2013-09-27 13:00:00,4,13
55,2013-09-27 15:00:00,3,15
55,2013-09-27 16:00:00,3,16
55,2013-09-27 17:00:00,1,17
55,2013-09-27 18:00:00,2,18
55,2013-09-27 19:00:00,1,19
55,2013-09-27 20:00:00,1,20
55,2013-09-27 22:00:00,1,22
55,2013-09-27 23:00:00,2,23
55,2013-09-28 09:00:00,1,9
55,2013-09-28 10:00:00,2,10
55,2013-09-28 15:00:00,1,15
55,2013-09-28 16:00:00,1,16
55,2013-09-28 17:00:00,2,17
55,2013-09-29 10:00:00,1,10
55,2013-09-29 13:00:00,1,13
55,2013-09-30 06:00:00,2,6
55,2013-09-30 07:00:00,1,7
55,2013-09-30 08:00:00,7,8
55,2013-09-30 09:00:00,2,9
55,2013-09-30 10:00:00,2,10
55,2013-09-30 12:00:00,1,12
55,2013-09-30 13:00:00,1,13
55,2013-09-30 15:00:00,4,15
55,2013-09-30 16:00:00,1,16
55,2013-09-30 17:00:00,2,17
55,2013-09-30 18:00:00,3,18
55,2013-09-30 19:00:00,3,19
55,2013-10-01 06:00:00,2,6
55,2013-10-01 07:00:00,6,7
55,2013-10-01 08:00:00,7,8
55,2013-10-01 09:00:00,3,9
55,2013-10-01 10:00:00,1,10
55,2013-10-01 11:00:00,3,11
55,2013-10-01 12:00:00,1,12
55,2013-10-01 16:00:00,2,16
55,2013-10-01 17:00:00,4,17
55,2013-10-01 18:00:00,4,18
55,2013-10-01 19:00:00,2,19
55,2013-10-02 06:00:00,1,6
55,2013-10-02 07:00:00,4,7
55,2013-10-02 08:00:00,6,8
55,2013-10-02 09:00:00,9,9
55,2013-10-02 10:00:00,1,10
55,2013-10-02 11:00:00,1,11
55,2013-10-02 14:00:00,1,14
55,2013-10-02 16:00:00,6,16
55,2013-10-02 17:00:00,4,17
55,2013-10-02 18:00:00,1,18
55,2013-10-02 19:00:00,1,19
55,2013-10-03 07:00:00,4,7
55,2013-10-03 08:00:00,9,8
55,2013-10-03 09:00:00,10,9
55,2013-10-03 12:00:00,1,12
55,2013-10-03 13:00:00,2,13
55,2013-10-03 16:00:00,3,16
55,2013-10-03 17:00:00,4,17
55,2013-10-03 18:00:00,3,18
55,2013-10-03 19:00:00,2,19
55,2013-10-04 06:00:00,1,6
55,2013-10-04 07:00:00,1,7
55,2013-10-04 08:00:00,8,8
55,2013-10-04 09:00:00,7,9
55,2013-10-04 10:00:00,1,10
55,2013-10-04 11:00:00,1,11
55,2013-10-04 12:00:00,2,12
55,2013-10-04 13:00:00,2,13
55,2013-10-04 14:00:00,2,14
55,2013-10-04 15:00:00,1,15
55,2013-10-04 16:00:00,5,16
55,2013-10-04 17:00:00,3,17
55,2013-10-04 18:00:00,5,18
55,2013-10-04 19:00:00,2,19
55,2013-10-05 09:00:00,1,9
55,2013-10-05 15:00:00,6,15
55,2013-10-05 19:00:00,1,19
55,2013-10-06 12:00:00,1,12
55,2013-10-06 13:00:00,1,13
55,2013-10-06 15:00:00,2,15
55,2013-10-06 16:00:00,1,16
55,2013-10-06 20:00:00,1,20
55,2013-10-06 23:00:00,1,23
55,2013-10-07 06:00:00,1,6
55,2013-10-07 07:00:00,5,7
55,2013-10-07 08:00:00,5,8
55,2013-10-07 09:00:00,6,9
55,2013-10-07 10:00:00,2,10
55,2013-10-07 11:00:00,4,11
55,2013-10-07 15:00:00,1,15
55,2013-10-07 16:00:00,5,16
55,2013-10-07 17:00:00,2,17
55,2013-10-07 18:00:00,4,18
55,2013-10-07 19:00:00,2,19
55,2013-10-08 06:00:00,1,6
55,2013-10-08 07:00:00,8,7
55,2013-10-08 08:00:00,6,8
55,2013-10-08 09:00:00,7,9
55,2013-10-08 10:00:00,1,10
55,2013-10-08 11:00:00,1,11
55,2013-10-08 12:00:00,2,12
55,2013-10-08 13:00:00,1,13
55,2013-10-08 14:00:00,1,14
55,2013-10-08 15:00:00,2,15
55,2013-10-08 16:00:00,3,16
55,2013-10-08 17:00:00,1,17
55,2013-10-08 18:00:00,7,18
55,2013-10-08 19:00:00,6,19
55,2013-10-08 22:00:00,1,22
55,2013-10-09 06:00:00,1,6
55,2013-10-09 07:00:00,5,7
55,2013-10-09 08:00:00,9,8
55,2013-10-09 09:00:00,6,9
55,2013-10-09 11:00:00,1,11
55,2013-10-09 12:00:00,1,12
55,2013-10-09 14:00:00,1,14
55,2013-10-09 15:00:00,2,15
55,2013-10-09 16:00:00,3,16
55,2013-10-09 17:00:00,4,17
55,2013-10-09 18:00:00,4,18
55,2013-10-09 19:00:00,3,19
55,2013-10-09 21:00:00,1,21
55,2013-10-10 06:00:00,1,6
55,2013-10-10 07:00:00,5,7
55,2013-10-10 08:00:00,6,8
55,2013-10-10 09:00:00,5,9
55,2013-10-10 10:00:00,1,10
55,2013-10-10 11:00:00,1,11
55,2013-10-10 12:00:00,1,12
55,2013-10-10 14:00:00,3,14
55,2013-10-10 15:00:00,2,15
55,2013-10-10 16:00:00,4,16
55,2013-10-10 17:00:00,2,17
55,2013-10-10 18:00:00,3,18
55,2013-10-10 19:00:00,3,19
55,2013-10-11 06:00:00,1,6
55,2013-10-11 07:00:00,4,7
55,2013-10-11 08:00:00,8,8
55,2013-10-11 09:00:00,3,9
55,2013-10-11 11:00:00,4,11
55,2013-10-11 12:00:00,2,12
55,2013-10-11 14:00:00,2,14
55,2013-10-11 15:00:00,1,15
55,2013-10-11 16:00:00,5,16
55,2013-10-11 17:00:00,1,17
55,2013-10-11 18:00:00,1,18
55,2013-10-11 19:00:00,1,19
55,2013-10-11 21:00:00,1,21
55,2013-10-11 22:00:00,1,22
55,2013-10-12 12:00:00,1,12
55,2013-10-12 13:00:00,1,13
55,2013-10-12 16:00:00,1,16
55,2013-10-12 18:00:00,2,18
55,2013-10-12 19:00:00,2,19
55,2013-10-12 21:00:00,1,21
55,2013-10-13 10:00:00,1,10
55,2013-10-13 11:00:00,1,11
55,2013-10-13 13:00:00,2,13
55,2013-10-13 14:00:00,2,14
55,2013-10-13 16:00:00,1,16
55,2013-10-13 18:00:00,1,18
55,2013-10-14 06:00:00,1,6
55,2013-10-14 07:00:00,1,7
55,2013-10-14 08:00:00,7,8
55,2013-10-14 09:00:00,6,9
55,2013-10-14 10:00:00,1,10
55,2013-10-14 11:00:00,3,11
55,2013-10-14 12:00:00,2,12
55,2013-10-14 14:00:00,2,14
55,2013-10-14 15:00:00,2,15
55,2013-10-14 16:00:00,3,16
55,2013-10-14 17:00:00,4,17
55,2013-10-14 18:00:00,3,18
55,2013-10-14 19:00:00,1,19
55,2013-10-15 07:00:00,4,7
55,2013-10-15 08:00:00,6,8
55,2013-10-15 09:00:00,10,9
55,2013-10-15 10:00:00,1,10
55,2013-10-15 13:00:00,1,13
55,2013-10-15 15:00:00,1,15
55,2013-10-15 16:00:00,4,16
55,2013-10-15 17:00:00,4,17
55,2013-10-15 18:00:00,5,18
55,2013-10-15 19:00:00,2,19
55,2013-10-15 20:00:00,1,20
55,2013-10-16 07:00:00,3,7
55,2013-10-16 08:00:00,10,8
55,2013-10-16 09:00:00,8,9
55,2013-10-16 11:00:00,3,11
55,2013-10-16 12:00:00,2,12
55,2013-10-16 13:00:00,2,13
55,2013-10-16 15:00:00,1,15
55,2013-10-16 16:00:00,6,16
55,2013-10-16 17:00:00,4,17
55,2013-10-16 18:00:00,5,18
55,2013-10-16 19:00:00,1,19
55,2013-10-17 06:00:00,1,6
55,2013-10-17 07:00:00,3,7
55,2013-10-17 08:00:00,11,8
55,2013-10-17 09:00:00,7,9
55,2013-10-17 10:00:00,2,10
55,2013-10-17 11:00:00,1,11
55,2013-10-17 12:00:00,4,12
55,2013-10-17 13:00:00,2,13
55,2013-10-17 15:00:00,1,15
55,2013-10-17 16:00:00,5,16
55,2013-10-17 17:00:00,3,17
55,2013-10-17 18:00:00,4,18
55,2013-10-17 19:00:00,2,19
55,2013-10-18 06:00:00,1,6
55,2013-10-18 07:00:00,6,7
55,2013-10-18 08:00:00,7,8
55,2013-10-18 09:00:00,9,9
55,2013-10-18 10:00:00,2,10
55,2013-10-18 11:00:00,2,11
55,2013-10-18 12:00:00,4,12
55,2013-10-18 13:00:00,1,13
55,2013-10-18 14:00:00,2,14
55,2013-10-18 15:00:00,1,15
55,2013-10-18 16:00:00,3,16
55,2013-10-18 17:00:00,3,17
55,2013-10-18 18:00:00,4,18
55,2013-10-19 14:00:00,2,14
55,2013-10-19 15:00:00,1,15
55,2013-10-19 16:00:00,1,16
55,2013-10-19 18:00:00,2,18
55,2013-10-20 08:00:00,1,8
55,2013-10-20 12:00:00,2,12
55,2013-10-20 16:00:00,1,16
55,2013-10-20 22:00:00,1,22
55,2013-10-21 06:00:00,3,6
55,2013-10-21 07:00:00,3,7
55,2013-10-21 08:00:00,9,8
55,2013-10-21 09:00:00,8,9
55,2013-10-21 10:00:00,3,10
55,2013-10-21 11:00:00,4,11
55,2013-10-21 12:00:00,3,12
55,2013-10-21 13:00:00,1,13
55,2013-10-21 15:00:00,2,15
55,2013-10-21 16:00:00,4,16
55,2013-10-21 17:00:00,2,17
55,2013-10-21 18:00:00,6,18
55,2013-10-21 19:00:00,2,19
55,2013-10-21 23:00:00,1,23
55,2013-10-22 06:00:00,2,6
55,2013-10-22 07:00:00,1,7
55,2013-10-22 08:00:00,10,8
55,2013-10-22 09:00:00,11,9
55,2013-10-22 11:00:00,1,11
55,2013-10-22 12:00:00,1,12
55,2013-10-22 13:00:00,2,13
55,2013-10-22 14:00:00,1,14
55,2013-10-22 15:00:00,1,15
55,2013-10-22 16:00:00,6,16
55,2013-10-22 17:00:00,4,17
55,2013-10-22 18:00:00,5,18
55,2013-10-22 19:00:00,1,19
55,2013-10-22 20:00:00,1,20
55,2013-10-23 07:00:00,3,7
55,2013-10-23 08:00:00,14,8
55,2013-10-23 09:00:00,5,9
55,2013-10-23 10:00:00,1,10
55,2013-10-23 13:00:00,1,13
55,2013-10-23 14:00:00,1,14
55,2013-10-23 16:00:00,4,16
55,2013-10-23 17:00:00,5,17
55,2013-10-23 18:00:00,5,18
55,2013-10-23 19:00:00,1,19
55,2013-10-24 06:00:00,1,6
55,2013-10-24 07:00:00,2,7
55,2013-10-24 08:00:00,13,8
55,2013-10-24 09:00:00,7,9
55,2013-10-24 11:00:00,1,11
55,2013-10-24 12:00:00,2,12
55,2013-10-24 15:00:00,2,15
55,2013-10-24 16:00:00,2,16
55,2013-10-24 17:00:00,6,17
55,2013-10-24 18:00:00,3,18
55,2013-10-24 19:00:00,2,19
55,2013-10-25 06:00:00,1,6
55,2013-10-25 07:00:00,3,7
55,2013-10-25 08:00:00,13,8
55,2013-10-25 09:00:00,6,9
55,2013-10-25 11:00:00,1,11
55,2013-10-25 12:00:00,2,12
55,2013-10-25 13:00:00,1,13
55,2013-10-25 14:00:00,1,14
55,2013-10-25 16:00:00,6,16
55,2013-10-25 17:00:00,4,17
55,2013-10-25 18:00:00,1,18
55,2013-10-25 20:00:00,1,20
55,2013-10-25 21:00:00,1,21
55,2013-10-26 00:00:00,2,0
55,2013-10-26 08:00:00,1,8
55,2013-10-26 09:00:00,1,9
55,2013-10-26 12:00:00,1,12
55,2013-10-26 14:00:00,1,14
55,2013-10-26 17:00:00,1,17
55,2013-10-27 19:00:00,1,19
55,2013-10-28 06:00:00,1,6
55,2013-10-28 07:00:00,5,7
55,2013-10-28 08:00:00,13,8
55,2013-10-28 09:00:00,3,9
55,2013-10-28 10:00:00,1,10
55,2013-10-28 11:00:00,2,11
55,2013-10-28 12:00:00,3,12
55,2013-10-28 13:00:00,2,13
55,2013-10-28 15:00:00,1,15
55,2013-10-28 16:00:00,3,16
55,2013-10-28 17:00:00,6,17
55,2013-10-28 18:00:00,5,18
55,2013-10-28 20:00:00,1,20
55,2013-10-29 07:00:00,9,7
55,2013-10-29 08:00:00,16,8
55,2013-10-29 09:00:00,6,9
55,2013-10-29 10:00:00,2,10
55,2013-10-29 13:00:00,1,13
55,2013-10-29 14:00:00,1,14
55,2013-10-29 15:00:00,1,15
55,2013-10-29 16:00:00,1,16
55,2013-10-29 17:00:00,7,17
55,2013-10-29 18:00:00,3,18
55,2013-10-29 19:00:00,3,19
55,2013-10-30 06:00:00,1,6
55,2013-10-30 07:00:00,5,7
55,2013-10-30 08:00:00,11,8
55,2013-10-30 09:00:00,6,9
55,2013-10-30 10:00:00,1,10
55,2013-10-30 11:00:00,2,11
55,2013-10-30 12:00:00,1,12
55,2013-10-30 13:00:00,1,13
55,2013-10-30 14:00:00,2,14
55,2013-10-30 15:00:00,1,15
55,2013-10-30 16:00:00,4,16
55,2013-10-30 17:00:00,4,17
55,2013-10-30 18:00:00,5,18
55,2013-10-30 20:00:00,1,20
55,2013-10-31 06:00:00,2,6
55,2013-10-31 07:00:00,7,7
55,2013-10-31 08:00:00,13,8
55,2013-10-31 09:00:00,2,9
55,2013-10-31 11:00:00,1,11
55,2013-10-31 14:00:00,2,14
55,2013-10-31 15:00:00,3,15
55,2013-10-31 16:00:00,3,16
55,2013-10-31 17:00:00,8,17
55,2013-10-31 18:00:00,1,18
55,2013-10-31 19:00:00,1,19
55,2013-11-01 06:00:00,1,6
55,2013-11-01 07:00:00,5,7
55,2013-11-01 08:00:00,12,8
55,2013-11-01 09:00:00,9,9
55,2013-11-01 11:00:00,2,11
